Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_340.jpg;0;0;0;3.204937;118.7586;99.81422;359.4724;18.69171;359.6632
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_380.jpg;0;0;0;3.197149;118.8795;99.85538;359.4561;18.69836;359.7247
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_421.jpg;0;0;0;3.189884;119.0001;99.89624;359.4377;18.70054;359.7798
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_462.jpg;0;0;0;3.182648;119.1204;99.93694;359.4183;18.70119;359.8325
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_503.jpg;0;0;0;3.175423;119.2405;99.97754;359.3984;18.70123;359.8831
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_543.jpg;-1.573201;0;0;3.168205;119.3603;100.0179;359.3783;18.68156;359.9281
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_585.jpg;-3.434354;0;0;3.16081;119.4801;100.0574;359.3579;18.55241;359.9511
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_625.jpg;-5.257441;0;0;3.152587;119.6002;100.0958;359.3488;18.27542;359.9583
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_667.jpg;-7.126114;0;0.1104569;3.141248;119.7203;100.1326;359.3437;17.83034;359.9324
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_707.jpg;-8.941776;0;0.2315011;3.115416;119.84;100.167;359.3168;17.20335;359.86
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_748.jpg;-10.78015;0;0.3540595;3.072336;119.9583;100.1993;359.2783;16.42493;359.7766
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_789.jpg;-12.60599;0;0.4757817;3.011894;120.0744;100.2283;359.1942;15.48669;359.6556
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_829.jpg;-10.92595;0;0.5973358;2.948543;120.244;100.2676;359.0437;13.9109;359.4988
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_870.jpg;-9.109436;0;0.7184365;2.877644;120.354;100.2917;358.9581;12.92419;359.4572
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_910.jpg;-7.286124;0;0.8399906;2.796799;120.4608;100.3139;358.8625;12.0441;359.4627
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_951.jpg;-5.44526;0;0.9627149;2.647785;120.5639;100.3344;358.7532;11.2853;359.5109
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_992.jpg;-3.627312;0;1;2.545575;120.6635;100.3533;358.6586;10.67756;359.605
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_032.jpg;-1.776953;0;1;2.468834;120.7606;100.3711;358.6149;10.25747;359.7456
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_074.jpg;0;0;1;2.392388;120.8561;100.3885;358.6522;10.03841;359.9406
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_115.jpg;0;0;1;2.285231;120.9493;100.4039;358.7471;10.04308;0.07902633
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_155.jpg;0;0;1;2.172593;121.0381;100.4176;358.8311;10.13224;0.1266591
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_196.jpg;-1.451429;0;1;2.042161;121.1206;100.4306;358.8431;10.28059;0.1234099
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_237.jpg;-3.291253;0;1;1.912875;121.1966;100.4426;358.7771;10.37691;0.0685133
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_278.jpg;-5.142245;0;1;1.796456;121.2672;100.4541;358.6732;10.29832;359.9941
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_319.jpg;-6.959614;0;1;1.718055;121.3346;100.4662;358.6123;10.17338;359.9868
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_359.jpg;-8.779192;0;1;1.640301;121.4005;100.4779;358.6374;10.12955;-0.005700604
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_401.jpg;-10.64705;0;1;1.514246;121.4629;100.488;358.6796;9.943871;359.9887
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_441.jpg;-12.48845;0;1;1.383332;121.5194;100.4959;358.6636;9.524017;359.9858
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_481.jpg;-14.29083;0;1;1.27508;121.5709;100.5018;358.6118;9.031525;359.9859
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_522.jpg;-15;0;1;1.197773;121.6194;100.5065;358.5977;8.552582;359.9869
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_564.jpg;-15;0;1;1.095414;121.6652;100.5103;358.6297;8.052376;359.9869
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_604.jpg;-15;0;1;0.9856338;121.7064;100.5128;358.6448;7.54229;359.9881
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_644.jpg;-15;0;1;0.8666899;121.7422;100.5142;358.6144;7.048485;359.9895
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_685.jpg;-15;0;1;0.7370008;121.7719;100.5146;358.5415;6.508247;359.9864
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_727.jpg;-15;0;1;0.6410728;121.7978;100.514;358.4947;5.793617;359.9808
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_768.jpg;-15;0;1;0.5406356;121.8204;100.5122;358.494;4.98835;359.979
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_809.jpg;-15;0;1;0.4240315;121.8459;100.5075;358.521;3.743599;359.9897
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_850.jpg;-15;0;1;0.2183201;121.851;100.504;358.4282;3.089027;0.0102975
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_891.jpg;-15;0;1;0.1408663;121.8554;100.5007;358.4156;2.484413;0.02094542
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_932.jpg;-1.100703;0;0;-0.0319522;121.856;100.5002;358.4548;2.346542;0.04867132
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_22_973.jpg;-2.941332;0;0;-0.04317953;121.8582;100.4985;358.6482;1.74807;359.9817
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_014.jpg;-4.768109;0;0;-0.08422878;121.8582;100.4985;358.8421;1.255737;0.002049796
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_055.jpg;-6.610412;0;0;-0.08488603;121.8581;100.4985;359.0293;0.5449142;0.02847802
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_095.jpg;-8.438487;0;0;-0.08432595;121.858;100.4985;359.2139;359.6181;0.05482813
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_135.jpg;-10.24137;-0.02649879;0;-0.07485042;121.8583;100.4983;359.4027;359.0912;0.08624887
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_176.jpg;-12.05663;-0.1475158;0;-0.08317265;121.8578;100.4985;359.5717;359.0493;0.1285739
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_217.jpg;-13.92282;-0.2719288;0;-0.08016074;121.8574;100.4986;359.739;359.0762;0.1649339
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_257.jpg;-15;-0.3929157;0;-0.1022747;121.8558;100.4992;359.8707;359.1098;0.2085183
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_299.jpg;-15;-0.5147309;0;-0.1233947;121.8532;100.4999;359.9779;359.2102;0.2494707
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_338.jpg;-15;-0.4328849;0;-0.1230987;121.8504;100.5007;0.0746519;359.4256;0.2873781
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_378.jpg;-15;-0.3122427;0;-0.1292197;121.8463;100.5015;0.1383081;359.4551;0.321688
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_419.jpg;-15;-0.1905506;0;-0.1411069;121.8414;100.5028;0.1801708;359.7173;0.3590837
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_459.jpg;-15;0;0.02508259;-0.1376186;121.8367;100.5041;0.219583;359.8152;0.3885764
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_500.jpg;-15;0;0.1471589;-0.06107357;121.8341;100.5043;0.2973421;359.9553;0.3823713
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_540.jpg;-15;0;0.2673175;-0.05304486;121.834;100.5042;0.4163776;359.9547;0.3580084
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_581.jpg;-15;0;0.390408;-0.04733634;121.8339;100.5042;0.5213159;359.9542;0.3267183
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_622.jpg;-15;0;0.5131438;-0.04253471;121.8339;100.5041;0.6131406;359.954;0.2907971
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_662.jpg;-15;0;0.6345599;-0.03849855;121.8338;100.5041;0.6933112;359.954;0.2525213
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_703.jpg;-15;0;0.7559731;-0.03437119;121.8338;100.5041;0.7612842;359.9542;0.2112679
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_744.jpg;-15;0;0.8783097;-0.03042238;121.8338;100.5041;0.8176599;359.9545;0.1685094
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_784.jpg;-15;0;1;-0.02652029;121.8338;100.504;0.8622;359.955;0.1243066
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_825.jpg;-15;0;1;-0.02340098;121.8338;100.504;0.8968998;359.9555;0.08182001
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_866.jpg;-15;0;1;-0.02068874;121.8337;100.504;0.9217538;359.9561;0.04078951
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_907.jpg;-15;0;1;-0.01828017;121.8337;100.504;0.9371104;359.9567;0.001482403
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_947.jpg;-15;0;1;-0.01539902;121.8338;100.5041;0.94045;359.9571;359.9701
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_23_987.jpg;-15;0;1;0.01338773;121.8338;100.5042;0.9320617;359.9575;359.9439
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_027.jpg;-15;0;1;0.01386481;121.8338;100.5042;0.9139894;359.9578;359.9214
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_068.jpg;-15;0;1;0.01529403;121.8338;100.5043;0.8880071;359.958;359.9017
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_108.jpg;-15;0;1;0.01743119;121.8338;100.5043;0.8546852;359.9582;359.8853
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_149.jpg;-15;0;1;0.01934805;121.8339;100.5043;0.7937743;359.9584;359.8645
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_190.jpg;-15;0;1;0.02115382;121.8339;100.5044;0.7470272;359.9585;359.8531
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_231.jpg;-15;0;1;0.02355607;121.8339;100.5044;0.6961188;359.9585;359.8438
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_271.jpg;0;0;0;0.02481365;121.8339;100.5044;0.6416036;359.9584;359.8363
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_311.jpg;0;0;0;0.02591435;121.8339;100.5044;0.584219;359.9583;359.8307
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_351.jpg;0;0.03566408;0;0.0383526;121.8343;100.5045;0.5334393;359.987;359.8269
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_392.jpg;0;0.1555681;0;0.02999892;121.8346;100.5045;0.477807;359.9217;359.8257
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_433.jpg;0;0.2808838;0;0.02790752;121.8349;100.5045;0.4189618;0.03572845;359.8246
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_473.jpg;0;0.4022727;0;0.04445019;121.8357;100.5045;0.3731303;0.03263092;359.8262
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_514.jpg;0;0.525306;0;0.0579902;121.8377;100.5045;0.3514214;0.04442596;359.829
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_556.jpg;-0.2412915;0.6472828;0;0.08708987;121.8411;100.5045;0.3574826;0.05786896;359.8335
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_596.jpg;-2.077199;0.7696767;0;0.1100569;121.8457;100.5045;0.3873066;0.1106033;359.8379
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_636.jpg;-3.893763;0.8907809;0;0.1423426;121.8517;100.5043;0.4427561;0.04621887;359.8422
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_678.jpg;-5.765719;1;0;0.1699129;121.86;100.5041;0.5385668;359.9595;359.8512
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_718.jpg;-7.581285;1;0;0.2121232;121.8704;100.5037;0.6629759;359.8394;359.8667
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_759.jpg;-9.412204;1;0;0.2286158;121.8812;100.503;0.7780899;359.8088;359.8821
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_800.jpg;-11.24653;1;0;0.2748639;121.8945;100.502;0.9266521;359.6673;359.9019
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_840.jpg;-13.07471;1;0;0.280632;121.9076;100.5006;1.050975;359.3381;359.9237
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_881.jpg;-14.92749;1;0;0.3265958;121.9227;100.4991;1.185292;359.1407;359.9552
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_922.jpg;-15;1;0;0.3556387;121.9383;100.4971;1.276019;358.9579;0.00572277
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_24_963.jpg;-15;1;0;0.3976635;121.9539;100.494;1.285344;358.694;0.001838317
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_003.jpg;-15;1;0;0.4459647;121.9698;100.4914;1.221059;358.5001;-0.0001148053
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_044.jpg;-15;1;0;0.4672589;121.9871;100.4886;1.156574;358.2592;0.002215513
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_085.jpg;-15;1;0;0.5091567;122.0065;100.4857;1.128006;357.903;0.003334792
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_126.jpg;-15;1;0;0.5495048;122.0279;100.4823;1.131497;357.6205;0.001921365
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_166.jpg;-15;1;0;0.5619823;122.05;100.4788;1.136544;357.2096;0.003475329
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_207.jpg;-15;1;0;0.5991057;122.0738;100.4749;1.166531;356.7799;0.003566045
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_247.jpg;-15;1;0;0.630859;122.0988;100.4705;1.194435;356.3827;0.002366214
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_288.jpg;-15;0.977968;0;0.6607357;122.1246;100.4657;1.210839;355.8348;0.005409757
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_329.jpg;-15;0.8554933;0;0.6932948;122.1658;100.4578;1.223885;355.0733;0.004843443
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_370.jpg;-15;0.7344913;0;0.7300552;122.1946;100.452;1.220211;354.6067;0.00370024
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_410.jpg;-15;0.6133063;0;0.7605034;122.2236;100.4458;1.190548;354.1635;0.00370559
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_25_451.jpg;-15;0.4908938;0;0.7783364;122.253;100.4393;1.154258;353.6703;0.004595676
